"TIME","GEO","UNIT","PROD_NRG","ENGINE","Value","Flag and Footnotes"
"1970","Belgium","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Belgium","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Belgium","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Belgium","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Belgium","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Belgium","Number","Diesel","2 000 cm³ or over",":",""
"1970","Bulgaria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Bulgaria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Bulgaria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Bulgaria","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Bulgaria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Bulgaria","Number","Diesel","2 000 cm³ or over",":",""
"1970","Czech Republic","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Czech Republic","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Czech Republic","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Czech Republic","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Czech Republic","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Czech Republic","Number","Diesel","2 000 cm³ or over",":",""
"1970","Denmark","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Denmark","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Denmark","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Denmark","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Denmark","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Denmark","Number","Diesel","2 000 cm³ or over",":",""
"1970","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Germany (until 1990 former territory of the FRG)","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Germany (until 1990 former territory of the FRG)","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Germany (until 1990 former territory of the FRG)","Number","Diesel","2 000 cm³ or over",":",""
"1970","Estonia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Estonia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Estonia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Estonia","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Estonia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Estonia","Number","Diesel","2 000 cm³ or over",":",""
"1970","Ireland","Number","All Petroleum Products","Less than 1 400 cm³","40,749",""
"1970","Ireland","Number","All Petroleum Products","From 1 400 to 1 999 cm³","9,843",""
"1970","Ireland","Number","All Petroleum Products","2 000 cm³ or over","2,355",""
"1970","Ireland","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Ireland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Ireland","Number","Diesel","2 000 cm³ or over",":",""
"1970","Greece","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Greece","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Greece","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Greece","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Greece","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Greece","Number","Diesel","2 000 cm³ or over",":",""
"1970","Spain","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Spain","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Spain","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Spain","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Spain","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Spain","Number","Diesel","2 000 cm³ or over",":",""
"1970","France","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","France","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","France","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","France","Number","Diesel","Less than 1 400 cm³",":",""
"1970","France","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","France","Number","Diesel","2 000 cm³ or over",":",""
"1970","Croatia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Croatia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Croatia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Croatia","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Croatia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Croatia","Number","Diesel","2 000 cm³ or over",":",""
"1970","Italy","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Italy","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Italy","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Italy","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Italy","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Italy","Number","Diesel","2 000 cm³ or over",":",""
"1970","Cyprus","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Cyprus","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Cyprus","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Cyprus","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Cyprus","Number","Diesel","2 000 cm³ or over",":",""
"1970","Latvia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Latvia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Latvia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Latvia","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Latvia","Number","Diesel","2 000 cm³ or over",":",""
"1970","Lithuania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Lithuania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Lithuania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Lithuania","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Lithuania","Number","Diesel","2 000 cm³ or over",":",""
"1970","Luxembourg","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Luxembourg","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Luxembourg","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Luxembourg","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Luxembourg","Number","Diesel","2 000 cm³ or over",":",""
"1970","Hungary","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Hungary","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Hungary","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Hungary","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Hungary","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Hungary","Number","Diesel","2 000 cm³ or over",":",""
"1970","Malta","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Malta","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Malta","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Malta","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Malta","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Malta","Number","Diesel","2 000 cm³ or over",":",""
"1970","Netherlands","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Netherlands","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Netherlands","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Netherlands","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Netherlands","Number","Diesel","2 000 cm³ or over",":",""
"1970","Austria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Austria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Austria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Austria","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Austria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Austria","Number","Diesel","2 000 cm³ or over",":",""
"1970","Poland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Poland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Poland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Poland","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Poland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Poland","Number","Diesel","2 000 cm³ or over",":",""
"1970","Portugal","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Portugal","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Portugal","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Portugal","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Portugal","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Portugal","Number","Diesel","2 000 cm³ or over",":",""
"1970","Romania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Romania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Romania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Romania","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Romania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Romania","Number","Diesel","2 000 cm³ or over",":",""
"1970","Slovenia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Slovenia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Slovenia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Slovenia","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Slovenia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Slovenia","Number","Diesel","2 000 cm³ or over",":",""
"1970","Slovakia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Slovakia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Slovakia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Slovakia","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Slovakia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Slovakia","Number","Diesel","2 000 cm³ or over",":",""
"1970","Finland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Finland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Finland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Finland","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Finland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Finland","Number","Diesel","2 000 cm³ or over",":",""
"1970","Sweden","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Sweden","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Sweden","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Sweden","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Sweden","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Sweden","Number","Diesel","2 000 cm³ or over",":",""
"1970","United Kingdom","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","United Kingdom","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","United Kingdom","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","United Kingdom","Number","Diesel","Less than 1 400 cm³",":",""
"1970","United Kingdom","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","United Kingdom","Number","Diesel","2 000 cm³ or over",":",""
"1970","Iceland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Iceland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Iceland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Iceland","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Iceland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Iceland","Number","Diesel","2 000 cm³ or over",":",""
"1970","Liechtenstein","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Liechtenstein","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Liechtenstein","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Liechtenstein","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Liechtenstein","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Liechtenstein","Number","Diesel","2 000 cm³ or over",":",""
"1970","Norway","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Norway","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Norway","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Norway","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Norway","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Norway","Number","Diesel","2 000 cm³ or over",":",""
"1970","Switzerland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Switzerland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Switzerland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Switzerland","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Switzerland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Switzerland","Number","Diesel","2 000 cm³ or over",":",""
"1970","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Former Yugoslav Republic of Macedonia, the","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Former Yugoslav Republic of Macedonia, the","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Former Yugoslav Republic of Macedonia, the","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Former Yugoslav Republic of Macedonia, the","Number","Diesel","2 000 cm³ or over",":",""
"1970","Turkey","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1970","Turkey","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1970","Turkey","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1970","Turkey","Number","Diesel","Less than 1 400 cm³",":",""
"1970","Turkey","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1970","Turkey","Number","Diesel","2 000 cm³ or over",":",""
"1975","Belgium","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Belgium","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Belgium","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Belgium","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Belgium","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Belgium","Number","Diesel","2 000 cm³ or over",":",""
"1975","Bulgaria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Bulgaria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Bulgaria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Bulgaria","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Bulgaria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Bulgaria","Number","Diesel","2 000 cm³ or over",":",""
"1975","Czech Republic","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Czech Republic","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Czech Republic","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Czech Republic","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Czech Republic","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Czech Republic","Number","Diesel","2 000 cm³ or over",":",""
"1975","Denmark","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Denmark","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Denmark","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Denmark","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Denmark","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Denmark","Number","Diesel","2 000 cm³ or over",":",""
"1975","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Germany (until 1990 former territory of the FRG)","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Germany (until 1990 former territory of the FRG)","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Germany (until 1990 former territory of the FRG)","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Germany (until 1990 former territory of the FRG)","Number","Diesel","2 000 cm³ or over",":",""
"1975","Estonia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Estonia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Estonia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Estonia","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Estonia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Estonia","Number","Diesel","2 000 cm³ or over",":",""
"1975","Ireland","Number","All Petroleum Products","Less than 1 400 cm³","42,333",""
"1975","Ireland","Number","All Petroleum Products","From 1 400 to 1 999 cm³","8,754",""
"1975","Ireland","Number","All Petroleum Products","2 000 cm³ or over","1,979",""
"1975","Ireland","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Ireland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Ireland","Number","Diesel","2 000 cm³ or over",":",""
"1975","Greece","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Greece","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Greece","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Greece","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Greece","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Greece","Number","Diesel","2 000 cm³ or over",":",""
"1975","Spain","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Spain","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Spain","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Spain","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Spain","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Spain","Number","Diesel","2 000 cm³ or over",":",""
"1975","France","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","France","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","France","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","France","Number","Diesel","Less than 1 400 cm³",":",""
"1975","France","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","France","Number","Diesel","2 000 cm³ or over",":",""
"1975","Croatia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Croatia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Croatia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Croatia","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Croatia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Croatia","Number","Diesel","2 000 cm³ or over",":",""
"1975","Italy","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Italy","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Italy","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Italy","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Italy","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Italy","Number","Diesel","2 000 cm³ or over",":",""
"1975","Cyprus","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Cyprus","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Cyprus","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Cyprus","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Cyprus","Number","Diesel","2 000 cm³ or over",":",""
"1975","Latvia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Latvia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Latvia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Latvia","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Latvia","Number","Diesel","2 000 cm³ or over",":",""
"1975","Lithuania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Lithuania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Lithuania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Lithuania","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Lithuania","Number","Diesel","2 000 cm³ or over",":",""
"1975","Luxembourg","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Luxembourg","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Luxembourg","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Luxembourg","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Luxembourg","Number","Diesel","2 000 cm³ or over",":",""
"1975","Hungary","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Hungary","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Hungary","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Hungary","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Hungary","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Hungary","Number","Diesel","2 000 cm³ or over",":",""
"1975","Malta","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Malta","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Malta","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Malta","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Malta","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Malta","Number","Diesel","2 000 cm³ or over",":",""
"1975","Netherlands","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Netherlands","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Netherlands","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Netherlands","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Netherlands","Number","Diesel","2 000 cm³ or over",":",""
"1975","Austria","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Austria","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Austria","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Austria","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Austria","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Austria","Number","Diesel","2 000 cm³ or over",":",""
"1975","Poland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Poland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Poland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Poland","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Poland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Poland","Number","Diesel","2 000 cm³ or over",":",""
"1975","Portugal","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Portugal","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Portugal","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Portugal","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Portugal","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Portugal","Number","Diesel","2 000 cm³ or over",":",""
"1975","Romania","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Romania","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Romania","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Romania","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Romania","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Romania","Number","Diesel","2 000 cm³ or over",":",""
"1975","Slovenia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Slovenia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Slovenia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Slovenia","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Slovenia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Slovenia","Number","Diesel","2 000 cm³ or over",":",""
"1975","Slovakia","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Slovakia","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Slovakia","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Slovakia","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Slovakia","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Slovakia","Number","Diesel","2 000 cm³ or over",":",""
"1975","Finland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Finland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Finland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Finland","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Finland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Finland","Number","Diesel","2 000 cm³ or over",":",""
"1975","Sweden","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Sweden","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Sweden","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Sweden","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Sweden","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Sweden","Number","Diesel","2 000 cm³ or over",":",""
"1975","United Kingdom","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","United Kingdom","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","United Kingdom","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","United Kingdom","Number","Diesel","Less than 1 400 cm³",":",""
"1975","United Kingdom","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","United Kingdom","Number","Diesel","2 000 cm³ or over",":",""
"1975","Iceland","Number","All Petroleum Products","Less than 1 400 cm³",":",""
"1975","Iceland","Number","All Petroleum Products","From 1 400 to 1 999 cm³",":",""
"1975","Iceland","Number","All Petroleum Products","2 000 cm³ or over",":",""
"1975","Iceland","Number","Diesel","Less than 1 400 cm³",":",""
"1975","Iceland","Number","Diesel","From 1 400 to 1 999 cm³",":",""
"1975","Iceland","Number","Diesel","2 000 cm³ or over",":",""
